2.36659 -1.87561 -1.87561 
2.39583 -1.97917 -1.25 
2.61144 -1.33174 1.29184e-06 
2.5884 -1.29663 0.723849 
2.60673 0.121017 -1.33992 
2.60673 -0.121017 1.33992 
2.61144 1.33174 -1.29184e-06 
2.39583 1.97917 -1.25 
2.5884 1.29663 0.723849 
2.36659 1.87561 1.87561 
-2.39583 -1.97917 1.25 
-2.61144 -1.33174 -1.29184e-06 
-2.5884 -1.29663 -0.723849 
-2.36659 -1.87561 1.87561 
-2.60673 -0.121017 -1.33992 
-2.60673 0.121017 1.33992 
-2.36659 1.87561 -1.87561 
-2.61144 1.33174 1.29184e-06 
-2.39583 1.97917 1.25 
-2.5884 1.29663 -0.723849 
-0 3.11375 0.885417 
0.122767 3.92604 0.654841 
0.885417 3.11375 0 
0.654841 3.92604 0.122768 
-0 3.11375 -0.885417 
-0.122768 3.92604 -0.654841 
-0.885417 3.11375 0 
-0.654841 3.92604 -0.122767 
-0 -0.885417 3.11375 
0.122767 -0.654841 3.92604 
0.885417 -0 3.11375 
0.654841 0.122767 3.92604 
-0 0.885417 3.11375 
-0.122768 0.654841 3.92604 
-0.885417 -0 3.11375 
-0.654841 -0.122768 3.92604 
-3.11375 -0.885417 -0 
-3.92604 -0.654841 -0.122768 
-3.11375 -0 0.885417 
-3.92604 0.122767 0.654841 
-3.11375 0.885417 -0 
-3.92604 0.654841 0.122767 
-3.11375 -0 -0.885417 
-3.92604 -0.122768 -0.654841 
-0 0.885417 -3.11375 
0.122767 0.654841 -3.92604 
0.885417 0 -3.11375 
0.654841 -0.122767 -3.92604 
-0 -0.885417 -3.11375 
-0.122768 -0.654841 -3.92604 
-0.885417 0 -3.11375 
-0.654841 0.122768 -3.92604 
3.11375 -0.885417 -0 
3.92604 -0.654841 0.122767 
3.11375 -0 -0.885417 
3.92604 0.122767 -0.654841 
3.11375 0.885417 -0 
3.92604 0.654841 -0.122768 
3.11375 -0 0.885417 
3.92604 -0.122768 0.654841 
-0 -3.11375 -0.885417 
0.122767 -3.92604 -0.654841 
0.885417 -3.11375 -0 
0.654841 -3.92604 -0.122768 
-0 -3.11375 0.885417 
-0.122768 -3.92604 0.654841 
-0.885417 -3.11375 -0 
-0.654841 -3.92604 0.122767 
-1.6064 -1.6064 2.46217 
0.789487 -1.28137 2.58021 
-0.789487 -1.28137 2.58021 
1.6064 -1.6064 2.46217 
-1.28137 -0.789487 2.58021 
-1.28137 0.789487 2.58021 
0.311367 -0.117558 4.30915 
0.117558 0.311367 4.30915 
-0.311367 0.117558 4.30915 
-0.117558 -0.311367 4.30915 
1.28137 0.789487 2.58021 
1.28137 -0.789487 2.58021 
-1.6064 1.6064 2.46217 
0.789487 1.28137 2.58021 
-0.789487 1.28137 2.58021 
1.6064 1.6064 2.46217 
-1.24335 2.39183 1.98581 
-1.6064 2.46217 1.6064 
1.84932 2.3814 1.84932 
1.97917 2.39583 1.25 
1.55013 2.50474 1.22848 
1.23897 2.3924 1.98501 
-1.28137 2.58021 0.789487 
0.311367 4.30915 0.117558 
0.117558 4.30915 -0.311367 
-0.311367 4.30915 -0.117558 
-0.117558 4.30915 0.311367 
1.28137 2.58021 -0.789487 
-1.55013 2.50474 -1.22848 
-1.24335 2.39183 -1.98581 
-1.84932 2.3814 -1.84932 
-1.97917 2.39583 -1.25 
1.23897 2.3924 -1.98501 
1.6064 2.46217 -1.6064 
-1.6064 1.6064 -2.46217 
0.789487 1.28137 -2.58021 
-0.789487 1.28137 -2.58021 
1.6064 1.6064 -2.46217 
-1.28137 0.789487 -2.58021 
-1.28137 -0.789487 -2.58021 
0.311367 0.117558 -4.30915 
0.117558 -0.311367 -4.30915 
-0.311367 -0.117558 -4.30915 
-0.117558 0.311367 -4.30915 
1.28137 -0.789487 -2.58021 
1.28137 0.789487 -2.58021 
-1.6064 -1.6064 -2.46217 
0.789487 -1.28137 -2.58021 
-0.789487 -1.28137 -2.58021 
1.6064 -1.6064 -2.46217 
-1.24335 -2.39183 -1.98581 
-1.6064 -2.46217 -1.6064 
-1.97917 -2.39583 -1.25 
1.84932 -2.3814 -1.84932 
1.27631 -2.58286 -0.803707 
1.23897 -2.3924 -1.98501 
0.311367 -4.30915 -0.117558 
0.117558 -4.30915 0.311367 
-0.311367 -4.30915 0.117558 
-0.117558 -4.30915 -0.311367 
-1.27631 -2.58286 0.803707 
-1.24335 -2.39183 1.98581 
-1.84932 -2.3814 1.84932 
1.97917 -2.39583 1.25 
1.23897 -2.3924 1.98501 
1.6064 -2.46217 1.6064 
2.39583 -1.25 -1.97917 
2.46217 -1.6064 -1.6064 
2.58021 -1.28137 -0.789487 
2.39583 -1.97917 1.25 
2.50474 -1.55013 1.22848 
2.39583 -1.25 1.97917 
2.3814 -1.84932 1.84932 
4.30915 -0.117558 -0.311367 
4.30915 0.311367 -0.117558 
4.30915 0.117558 0.311367 
4.30915 -0.311367 0.117558 
2.39583 1.25 -1.97917 
2.3814 1.84932 -1.84932 
2.58286 1.27631 -0.803707 
2.46217 1.6064 1.6064 
2.39583 1.97917 1.25 
2.39583 1.25 1.97917 
-2.39583 -1.97917 -1.25 
-2.50474 -1.55013 -1.22848 
-2.39583 -1.25 -1.97917 
-2.3814 -1.84932 -1.84932 
-2.58021 -1.28137 0.789487 
-2.39583 -1.25 1.97917 
-2.46217 -1.6064 1.6064 
-4.30915 -0.117558 0.311367 
-4.30915 0.311367 0.117558 
-4.30915 0.117558 -0.311367 
-4.30915 -0.311367 -0.117558 
-2.46217 1.6064 -1.6064 
-2.39583 1.97917 -1.25 
-2.39583 1.25 -1.97917 
-2.39583 1.25 1.97917 
-2.3814 1.84932 1.84932 
-2.58286 1.27631 0.803707 
0.364583 3.1025 0.833333 
-0.373704 2.8105 0.968368 
0.833333 3.1025 -0.364583 
0.833333 3.1025 0.364583 
-0.373704 2.8105 -0.968368 
0.373704 2.8105 -0.968368 
-0.833333 3.1025 0.364583 
-0.968368 2.8105 -0.373705 
0.373704 -0.968368 2.8105 
-0.373704 -0.968368 2.8105 
0.833333 0.364583 3.1025 
0.833333 -0.364583 3.1025 
-0.373704 0.968368 2.8105 
0.373704 0.968368 2.8105 
-0.968368 -0.373704 2.8105 
-0.968368 0.373704 2.8105 
-2.8105 -0.968368 0.373704 
-2.8105 -0.968368 -0.373704 
-3.1025 0.364583 0.833333 
-3.1025 -0.364583 0.833333 
-2.8105 0.968368 -0.373704 
-2.8105 0.968368 0.373704 
-2.8105 -0.373704 -0.968368 
-2.8105 0.373704 -0.968368 
0.373704 0.968368 -2.8105 
-0.373704 0.968368 -2.8105 
0.833333 -0.364583 -3.1025 
0.833333 0.364583 -3.1025 
-0.373704 -0.968368 -2.8105 
0.373704 -0.968368 -2.8105 
-0.968368 0.373704 -2.8105 
-0.968368 -0.373704 -2.8105 
2.8105 -0.968368 -0.373704 
2.8105 -0.968368 0.373705 
3.1025 0.364583 -0.833333 
3.1025 -0.364583 -0.833333 
3.1025 0.833333 0.364583 
3.1025 0.833333 -0.364583 
3.1025 -0.364583 0.833333 
2.8105 0.373704 0.968368 
0.364583 -3.1025 -0.833333 
-0.373704 -2.8105 -0.968368 
0.833333 -3.1025 0.364583 
0.833333 -3.1025 -0.364583 
-0.364583 -3.1025 0.833333 
0.373704 -2.8105 0.968368 
-0.833333 -3.1025 -0.364583 
-0.968368 -2.8105 0.373705
